user_id,animal,frequency,est_i,estimation
99872722,rabbit,2,0,50
99872722,rabbit,2,1,45
99872722,rabbit,2,2,70
99872722,rabbit,2,3,60
99872722,rabbit,2,4,65
99872722,rabbit,2,5,70
99872722,mouse,1,0,75
99872722,mouse,1,1,35
99872722,mouse,1,2,55
99872722,mouse,1,3,45
99872722,mouse,1,4,75
99872722,mouse,1,5,70
15370298,rabbit,1,0,85
15370298,rabbit,1,1,95
15370298,rabbit,1,2,95
15370298,rabbit,1,3,85
15370298,rabbit,1,4,50
15370298,rabbit,1,5,60
15370298,pigeon,3,0,80
15370298,pigeon,3,1,90
15370298,pigeon,3,2,25
15370298,pigeon,3,3,20
15370298,pigeon,3,4,90
15370298,pigeon,3,5,75
15370298,mouse,2,0,95
15370298,mouse,2,1,25
15370298,mouse,2,2,85
15370298,mouse,2,3,95
15370298,mouse,2,4,55
15370298,mouse,2,5,85
21854502,pigeon,1,0,100
21854502,pigeon,1,1,73
21854502,pigeon,1,2,60
21854502,pigeon,1,3,100
21854502,pigeon,1,4,81
21854502,pigeon,1,5,70
21854502,mouse,3,0,60
21854502,mouse,3,1,80
21854502,mouse,3,2,100
21854502,mouse,3,3,70
21854502,mouse,3,4,40
21854502,mouse,3,5,66
21854502,rabbit,2,0,71
21854502,rabbit,2,1,40
21854502,rabbit,2,2,72
21854502,rabbit,2,3,80
21854502,rabbit,2,4,67
21854502,rabbit,2,5,72
47219079,mouse,3,0,31
47219079,mouse,3,1,19
47219079,mouse,3,2,51
47219079,mouse,3,3,65
47219079,mouse,3,4,66
47219079,mouse,3,5,70
47219079,rabbit,1,0,76
47219079,rabbit,1,1,41
47219079,rabbit,1,2,30
47219079,rabbit,1,3,77
47219079,rabbit,1,4,90
47219079,rabbit,1,5,70
47219079,pigeon,2,0,76
47219079,pigeon,2,1,63
47219079,pigeon,2,2,58
47219079,pigeon,2,3,67
47219079,pigeon,2,4,100
47219079,pigeon,2,5,72
32117114,mouse,3,0,81
32117114,mouse,3,1,31
32117114,mouse,3,2,40
32117114,mouse,3,3,56
32117114,mouse,3,4,44
32117114,mouse,3,5,99
32117114,pigeon,1,0,7
32117114,pigeon,1,1,6
32117114,pigeon,1,2,33
32117114,pigeon,1,3,21
32117114,pigeon,1,4,58
32117114,pigeon,1,5,12
32117114,rabbit,2,0,92
32117114,rabbit,2,1,74
32117114,rabbit,2,2,55
32117114,rabbit,2,3,75
32117114,rabbit,2,4,28
32117114,rabbit,2,5,91
93508450,pigeon,2,0,73
93508450,pigeon,2,1,77
93508450,pigeon,2,2,76
93508450,pigeon,2,3,97
93508450,pigeon,2,4,86
93508450,pigeon,2,5,75
93508450,mouse,1,0,78
93508450,mouse,1,1,77
93508450,mouse,1,2,86
93508450,mouse,1,3,100
93508450,mouse,1,4,91
93508450,mouse,1,5,93
93508450,rabbit,3,0,86
93508450,rabbit,3,1,93
93508450,rabbit,3,2,74
93508450,rabbit,3,3,76
93508450,rabbit,3,4,81
93508450,rabbit,3,5,91
27664708,pigeon,2,0,80
27664708,pigeon,2,1,11
27664708,pigeon,2,2,24
27664708,pigeon,2,3,9
27664708,pigeon,2,4,37
27664708,pigeon,2,5,57
27664708,mouse,1,0,41
27664708,mouse,1,1,39
27664708,mouse,1,2,34
27664708,mouse,1,3,60
27664708,mouse,1,4,70
27664708,mouse,1,5,63
27664708,rabbit,3,0,21
27664708,rabbit,3,1,7
27664708,rabbit,3,2,37
27664708,rabbit,3,3,23
27664708,rabbit,3,4,44
27664708,rabbit,3,5,18
27658342,mouse,3,0,90
27658342,mouse,3,1,95
27658342,mouse,3,2,60
27658342,mouse,3,3,95
27658342,mouse,3,4,90
27658342,mouse,3,5,90
27658342,pigeon,2,0,95
27658342,pigeon,2,1,90
27658342,pigeon,2,2,90
27658342,pigeon,2,3,85
27658342,pigeon,2,4,80
27658342,pigeon,2,5,85
27658342,rabbit,1,0,90
27658342,rabbit,1,1,95
27658342,rabbit,1,2,85
27658342,rabbit,1,3,75
27658342,rabbit,1,4,90
27658342,rabbit,1,5,80
05074926,rabbit,3,0,100
05074926,rabbit,3,1,99
05074926,rabbit,3,2,97
05074926,rabbit,3,3,95
05074926,rabbit,3,4,85
05074926,rabbit,3,5,80
05074926,mouse,2,0,99
05074926,mouse,2,1,96
05074926,mouse,2,2,90
05074926,mouse,2,3,89
05074926,mouse,2,4,85
05074926,mouse,2,5,83
05074926,pigeon,1,0,60
05074926,pigeon,1,1,90
05074926,pigeon,1,2,80
05074926,pigeon,1,3,70
05074926,pigeon,1,4,70
05074926,pigeon,1,5,65
26401972,pigeon,3,0,85
26401972,pigeon,3,1,30
26401972,pigeon,3,2,95
26401972,pigeon,3,3,70
26401972,pigeon,3,4,95
26401972,pigeon,3,5,80
26401972,mouse,1,0,95
26401972,mouse,1,1,90
26401972,mouse,1,2,99
26401972,mouse,1,3,85
26401972,mouse,1,4,80
26401972,mouse,1,5,65
26401972,rabbit,2,0,55
26401972,rabbit,2,1,85
26401972,rabbit,2,2,55
26401972,rabbit,2,3,65
26401972,rabbit,2,4,80
26401972,rabbit,2,5,55
26639226,rabbit,3,0,70
26639226,rabbit,3,1,90
26639226,rabbit,3,2,85
26639226,rabbit,3,3,88
26639226,rabbit,3,4,60
26639226,rabbit,3,5,35
26639226,mouse,2,0,75
26639226,mouse,2,1,55
26639226,mouse,2,2,45
26639226,mouse,2,3,65
26639226,mouse,2,4,51
26639226,mouse,2,5,30
26639226,pigeon,1,0,75
26639226,pigeon,1,1,85
26639226,pigeon,1,2,85
26639226,pigeon,1,3,90
26639226,pigeon,1,4,45
26639226,pigeon,1,5,35
85709641,mouse,3,0,33
85709641,mouse,3,1,41
85709641,mouse,3,2,57
85709641,mouse,3,3,67
85709641,mouse,3,4,65
85709641,mouse,3,5,68
85709641,pigeon,2,0,64
85709641,pigeon,2,1,66
85709641,pigeon,2,2,75
85709641,pigeon,2,3,77
85709641,pigeon,2,4,63
85709641,pigeon,2,5,41
85709641,rabbit,1,0,82
85709641,rabbit,1,1,83
85709641,rabbit,1,2,77
85709641,rabbit,1,3,69
85709641,rabbit,1,4,81
85709641,rabbit,1,5,35
72809856,rabbit,1,0,42
72809856,rabbit,1,1,55
72809856,rabbit,1,2,75
72809856,rabbit,1,3,80
72809856,rabbit,1,4,60
72809856,rabbit,1,5,100
72809856,mouse,2,0,64
72809856,mouse,2,1,80
72809856,mouse,2,2,100
72809856,mouse,2,3,50
72809856,mouse,2,4,80
72809856,mouse,2,5,74
72809856,pigeon,3,0,80
72809856,pigeon,3,1,75
72809856,pigeon,3,2,100
72809856,pigeon,3,3,70
72809856,pigeon,3,4,100
72809856,pigeon,3,5,100
60669557,pigeon,2,0,5
60669557,pigeon,2,1,50
60669557,pigeon,2,2,90
60669557,pigeon,2,3,80
60669557,pigeon,2,4,95
60669557,pigeon,2,5,80
60669557,rabbit,3,0,60
60669557,rabbit,3,1,10
60669557,rabbit,3,2,90
60669557,rabbit,3,3,0
60669557,rabbit,3,4,50
60669557,rabbit,3,5,10
60669557,mouse,1,0,90
60669557,mouse,1,1,75
60669557,mouse,1,2,100
60669557,mouse,1,3,85
60669557,mouse,1,4,50
60669557,mouse,1,5,50
26737021,mouse,2,0,100
26737021,mouse,2,1,75
26737021,mouse,2,2,80
26737021,mouse,2,3,66
26737021,mouse,2,4,90
26737021,mouse,2,5,90
26737021,rabbit,3,0,100
26737021,rabbit,3,1,30
26737021,rabbit,3,2,50
26737021,rabbit,3,3,25
26737021,rabbit,3,4,75
26737021,rabbit,3,5,50
26737021,pigeon,1,0,100
26737021,pigeon,1,1,90
26737021,pigeon,1,2,80
26737021,pigeon,1,3,70
26737021,pigeon,1,4,50
26737021,pigeon,1,5,70
82457029,pigeon,2,0,50
82457029,pigeon,2,1,60
82457029,pigeon,2,2,70
82457029,pigeon,2,3,75
82457029,pigeon,2,4,75
82457029,pigeon,2,5,90
82457029,rabbit,3,0,80
82457029,rabbit,3,1,85
82457029,rabbit,3,2,75
82457029,rabbit,3,3,20
82457029,rabbit,3,4,70
82457029,rabbit,3,5,90
82457029,mouse,1,0,85
82457029,mouse,1,1,40
82457029,mouse,1,2,50
82457029,mouse,1,3,70
82457029,mouse,1,4,95
82457029,mouse,1,5,85
31924631,pigeon,2,0,98
31924631,pigeon,2,1,61
31924631,pigeon,2,2,76
31924631,pigeon,2,3,34
31924631,pigeon,2,4,63
31924631,pigeon,2,5,91
31924631,mouse,1,0,80
31924631,mouse,1,1,25
31924631,mouse,1,2,44
31924631,mouse,1,3,72
31924631,mouse,1,4,66
31924631,mouse,1,5,98
31924631,rabbit,3,0,70
31924631,rabbit,3,1,66
31924631,rabbit,3,2,21
31924631,rabbit,3,3,66
31924631,rabbit,3,4,55
31924631,rabbit,3,5,64
74226869,pigeon,3,0,70
74226869,pigeon,3,1,87
74226869,pigeon,3,2,98
74226869,pigeon,3,3,65
74226869,pigeon,3,4,65
74226869,pigeon,3,5,100
74226869,rabbit,2,0,77
74226869,rabbit,2,1,100
74226869,rabbit,2,2,86
74226869,rabbit,2,3,100
74226869,rabbit,2,4,83
74226869,rabbit,2,5,79
74226869,mouse,1,0,70
74226869,mouse,1,1,86
74226869,mouse,1,2,74
74226869,mouse,1,3,91
74226869,mouse,1,4,92
74226869,mouse,1,5,83
17060591,pigeon,2,0,90
17060591,pigeon,2,1,80
17060591,pigeon,2,2,70
17060591,pigeon,2,3,60
17060591,pigeon,2,4,65
17060591,pigeon,2,5,55
17060591,rabbit,1,0,70
17060591,rabbit,1,1,60
17060591,rabbit,1,2,85
17060591,rabbit,1,3,90
17060591,rabbit,1,4,92
17060591,rabbit,1,5,85
17060591,mouse,3,0,15
17060591,mouse,3,1,10
17060591,mouse,3,2,5
17060591,mouse,3,3,5
17060591,mouse,3,4,7
17060591,mouse,3,5,5
15443255,pigeon,3,0,72
15443255,pigeon,3,1,30
15443255,pigeon,3,2,50
15443255,pigeon,3,3,36
15443255,pigeon,3,4,44
15443255,pigeon,3,5,73
15443255,rabbit,2,0,20
15443255,rabbit,2,1,40
15443255,rabbit,2,2,56
15443255,rabbit,2,3,85
15443255,rabbit,2,4,73
15443255,rabbit,2,5,100
15443255,mouse,1,0,81
15443255,mouse,1,1,78
15443255,mouse,1,2,25
15443255,mouse,1,3,58
15443255,mouse,1,4,100
15443255,mouse,1,5,65
66369403,mouse,2,0,55
66369403,mouse,2,1,73
66369403,mouse,2,2,27
66369403,mouse,2,3,33
66369403,mouse,2,4,60
66369403,mouse,2,5,68
66369403,pigeon,1,0,67
66369403,pigeon,1,1,79
66369403,pigeon,1,2,96
66369403,pigeon,1,3,56
66369403,pigeon,1,4,91
66369403,pigeon,1,5,76
66369403,rabbit,3,0,57
66369403,rabbit,3,1,20
66369403,rabbit,3,2,66
66369403,rabbit,3,3,68
66369403,rabbit,3,4,35
66369403,rabbit,3,5,58
69288485,mouse,3,0,100
69288485,mouse,3,1,85
69288485,mouse,3,2,99
69288485,mouse,3,3,74
69288485,mouse,3,4,81
69288485,mouse,3,5,88
69288485,pigeon,1,0,90
69288485,pigeon,1,1,100
69288485,pigeon,1,2,22
69288485,pigeon,1,3,100
69288485,pigeon,1,4,52
69288485,pigeon,1,5,79
69288485,rabbit,2,0,92
69288485,rabbit,2,1,100
69288485,rabbit,2,2,60
69288485,rabbit,2,3,51
69288485,rabbit,2,4,100
69288485,rabbit,2,5,44
43012668,pigeon,1,0,80
43012668,pigeon,1,1,95
43012668,pigeon,1,2,90
43012668,pigeon,1,3,46
43012668,pigeon,1,4,85
43012668,pigeon,1,5,61
43012668,rabbit,3,0,79
43012668,rabbit,3,1,37
43012668,rabbit,3,2,59
43012668,rabbit,3,3,72
43012668,rabbit,3,4,75
43012668,rabbit,3,5,59
43012668,mouse,2,0,63
43012668,mouse,2,1,79
43012668,mouse,2,2,37
43012668,mouse,2,3,36
43012668,mouse,2,4,91
43012668,mouse,2,5,71
33684542,mouse,3,0,75
33684542,mouse,3,1,85
33684542,mouse,3,2,39
33684542,mouse,3,3,68
33684542,mouse,3,4,44
33684542,mouse,3,5,54
33684542,pigeon,1,0,68
33684542,pigeon,1,1,60
33684542,pigeon,1,2,67
33684542,pigeon,1,3,39
33684542,pigeon,1,4,37
33684542,pigeon,1,5,74
33684542,rabbit,2,0,33
33684542,rabbit,2,1,58
33684542,rabbit,2,2,75
33684542,rabbit,2,3,34
33684542,rabbit,2,4,59
33684542,rabbit,2,5,46
03696659,pigeon,3,0,40
03696659,pigeon,3,1,80
03696659,pigeon,3,2,80
03696659,pigeon,3,3,90
03696659,pigeon,3,4,80
03696659,pigeon,3,5,85
03696659,rabbit,1,0,80
03696659,rabbit,1,1,85
03696659,rabbit,1,2,50
03696659,rabbit,1,3,65
03696659,rabbit,1,4,70
03696659,rabbit,1,5,75
03696659,mouse,2,0,75
03696659,mouse,2,1,55
03696659,mouse,2,2,55
03696659,mouse,2,3,70
03696659,mouse,2,4,75
03696659,mouse,2,5,75
35456315,mouse,1,0,100
35456315,mouse,1,1,75
35456315,mouse,1,2,65
35456315,mouse,1,3,70
35456315,mouse,1,4,75
35456315,mouse,1,5,61
35456315,pigeon,3,0,51
35456315,pigeon,3,1,51
35456315,pigeon,3,2,50
35456315,pigeon,3,3,70
35456315,pigeon,3,4,60
35456315,pigeon,3,5,64
35456315,rabbit,2,0,53
35456315,rabbit,2,1,75
35456315,rabbit,2,2,70
35456315,rabbit,2,3,50
35456315,rabbit,2,4,65
35456315,rabbit,2,5,65
40157119,rabbit,2,0,58
40157119,rabbit,2,1,100
40157119,rabbit,2,2,91
40157119,rabbit,2,3,90
40157119,rabbit,2,4,78
40157119,rabbit,2,5,75
40157119,mouse,1,0,79
40157119,mouse,1,1,71
40157119,mouse,1,2,87
40157119,mouse,1,3,76
40157119,mouse,1,4,92
40157119,mouse,1,5,91
40157119,pigeon,3,0,74
40157119,pigeon,3,1,76
40157119,pigeon,3,2,76
40157119,pigeon,3,3,84
40157119,pigeon,3,4,84
40157119,pigeon,3,5,95
21898890,pigeon,1,0,75
21898890,pigeon,1,1,68
21898890,pigeon,1,2,17
21898890,pigeon,1,3,67
21898890,pigeon,1,4,91
21898890,pigeon,1,5,98
21898890,mouse,3,0,40
21898890,mouse,3,1,70
21898890,mouse,3,2,79
21898890,mouse,3,3,37
21898890,mouse,3,4,59
21898890,mouse,3,5,63
21898890,rabbit,2,0,19
21898890,rabbit,2,1,61
21898890,rabbit,2,2,67
21898890,rabbit,2,3,70
21898890,rabbit,2,4,46
21898890,rabbit,2,5,58
25355911,rabbit,3,0,60
25355911,rabbit,3,1,65
25355911,rabbit,3,2,40
25355911,rabbit,3,3,40
25355911,rabbit,3,4,40
25355911,rabbit,3,5,35
25355911,pigeon,1,0,30
25355911,pigeon,1,1,55
25355911,pigeon,1,2,45
25355911,pigeon,1,3,90
25355911,pigeon,1,4,75
25355911,pigeon,1,5,55
25355911,mouse,2,0,70
25355911,mouse,2,1,50
25355911,mouse,2,2,65
25355911,mouse,2,3,60
25355911,mouse,2,4,45
25355911,mouse,2,5,40
43053223,rabbit,2,0,93
43053223,rabbit,2,1,61
43053223,rabbit,2,2,60
43053223,rabbit,2,3,91
43053223,rabbit,2,4,50
43053223,rabbit,2,5,52
43053223,mouse,3,0,44
43053223,mouse,3,1,39
43053223,mouse,3,2,74
43053223,mouse,3,3,38
43053223,mouse,3,4,51
43053223,mouse,3,5,60
43053223,pigeon,1,0,58
43053223,pigeon,1,1,92
43053223,pigeon,1,2,93
43053223,pigeon,1,3,100
43053223,pigeon,1,4,15
43053223,pigeon,1,5,83
34543673,pigeon,1,0,60
34543673,pigeon,1,1,80
34543673,pigeon,1,2,90
34543673,pigeon,1,3,65
34543673,pigeon,1,4,80
34543673,pigeon,1,5,55
34543673,mouse,3,0,70
34543673,mouse,3,1,85
34543673,mouse,3,2,75
34543673,mouse,3,3,65
34543673,mouse,3,4,80
34543673,mouse,3,5,80
34543673,rabbit,2,0,70
34543673,rabbit,2,1,65
34543673,rabbit,2,2,80
34543673,rabbit,2,3,85
34543673,rabbit,2,4,90
34543673,rabbit,2,5,70
20907406,mouse,3,0,11
20907406,mouse,3,1,7
20907406,mouse,3,2,68
20907406,mouse,3,3,55
20907406,mouse,3,4,65
20907406,mouse,3,5,57
20907406,rabbit,1,0,89
20907406,rabbit,1,1,92
20907406,rabbit,1,2,74
20907406,rabbit,1,3,82
20907406,rabbit,1,4,56
20907406,rabbit,1,5,40
20907406,pigeon,2,0,49
20907406,pigeon,2,1,61
20907406,pigeon,2,2,65
20907406,pigeon,2,3,55
20907406,pigeon,2,4,87
20907406,pigeon,2,5,70
23737110,mouse,3,0,32
23737110,mouse,3,1,53
23737110,mouse,3,2,92
23737110,mouse,3,3,61
23737110,mouse,3,4,42
23737110,mouse,3,5,65
23737110,rabbit,1,0,93
23737110,rabbit,1,1,83
23737110,rabbit,1,2,47
23737110,rabbit,1,3,41
23737110,rabbit,1,4,64
23737110,rabbit,1,5,98
23737110,pigeon,2,0,24
23737110,pigeon,2,1,83
23737110,pigeon,2,2,92
23737110,pigeon,2,3,19
23737110,pigeon,2,4,95
23737110,pigeon,2,5,92
65538768,mouse,3,0,80
65538768,mouse,3,1,80
65538768,mouse,3,2,60
65538768,mouse,3,3,50
65538768,mouse,3,4,40
65538768,mouse,3,5,40
65538768,rabbit,2,0,80
65538768,rabbit,2,1,80
65538768,rabbit,2,2,60
65538768,rabbit,2,3,60
65538768,rabbit,2,4,70
65538768,rabbit,2,5,65
65538768,pigeon,1,0,90
65538768,pigeon,1,1,90
65538768,pigeon,1,2,90
65538768,pigeon,1,3,90
65538768,pigeon,1,4,90
65538768,pigeon,1,5,90
31028695,mouse,1,0,90
31028695,mouse,1,1,85
31028695,mouse,1,2,70
31028695,mouse,1,3,90
31028695,mouse,1,4,90
31028695,mouse,1,5,85
31028695,rabbit,2,0,100
31028695,rabbit,2,1,90
31028695,rabbit,2,2,90
31028695,rabbit,2,3,90
31028695,rabbit,2,4,90
31028695,rabbit,2,5,85
31028695,pigeon,3,0,100
31028695,pigeon,3,1,98
31028695,pigeon,3,2,95
31028695,pigeon,3,3,95
31028695,pigeon,3,4,95
31028695,pigeon,3,5,95
10646549,mouse,1,0,60
10646549,mouse,1,1,60
10646549,mouse,1,2,55
10646549,mouse,1,3,55
10646549,mouse,1,4,60
10646549,mouse,1,5,70
10646549,pigeon,3,0,90
10646549,pigeon,3,1,80
10646549,pigeon,3,2,70
10646549,pigeon,3,3,60
10646549,pigeon,3,4,40
10646549,pigeon,3,5,50
10646549,rabbit,2,0,40
10646549,rabbit,2,1,50
10646549,rabbit,2,2,40
10646549,rabbit,2,3,50
10646549,rabbit,2,4,81
10646549,rabbit,2,5,40
61285576,mouse,1,0,75
61285576,mouse,1,1,85
61285576,mouse,1,2,95
61285576,mouse,1,3,80
61285576,mouse,1,4,80
61285576,mouse,1,5,82
61285576,pigeon,3,0,40
61285576,pigeon,3,1,33
61285576,pigeon,3,2,30
61285576,pigeon,3,3,55
61285576,pigeon,3,4,40
61285576,pigeon,3,5,45
61285576,rabbit,2,0,70
61285576,rabbit,2,1,75
61285576,rabbit,2,2,80
61285576,rabbit,2,3,80
61285576,rabbit,2,4,67
61285576,rabbit,2,5,65
57689092,mouse,3,0,53
57689092,mouse,3,1,66
57689092,mouse,3,2,73
57689092,mouse,3,3,74
57689092,mouse,3,4,81
57689092,mouse,3,5,89
57689092,pigeon,1,0,57
57689092,pigeon,1,1,63
57689092,pigeon,1,2,59
57689092,pigeon,1,3,58
57689092,pigeon,1,4,67
57689092,pigeon,1,5,64
57689092,rabbit,2,0,46
57689092,rabbit,2,1,49
57689092,rabbit,2,2,45
57689092,rabbit,2,3,52
57689092,rabbit,2,4,53
57689092,rabbit,2,5,54
46065180,mouse,2,0,75
46065180,mouse,2,1,80
46065180,mouse,2,2,75
46065180,mouse,2,3,77
46065180,mouse,2,4,76
46065180,mouse,2,5,75
46065180,pigeon,1,0,60
46065180,pigeon,1,1,62
46065180,pigeon,1,2,57
46065180,pigeon,1,3,65
46065180,pigeon,1,4,60
46065180,pigeon,1,5,58
46065180,rabbit,3,0,45
46065180,rabbit,3,1,30
46065180,rabbit,3,2,10
46065180,rabbit,3,3,15
46065180,rabbit,3,4,17
46065180,rabbit,3,5,18
76834914,rabbit,3,0,40
76834914,rabbit,3,1,30
76834914,rabbit,3,2,30
76834914,rabbit,3,3,25
76834914,rabbit,3,4,25
76834914,rabbit,3,5,25
76834914,pigeon,2,0,85
76834914,pigeon,2,1,80
76834914,pigeon,2,2,80
76834914,pigeon,2,3,75
76834914,pigeon,2,4,67
76834914,pigeon,2,5,68
76834914,mouse,1,0,80
76834914,mouse,1,1,65
76834914,mouse,1,2,65
76834914,mouse,1,3,60
76834914,mouse,1,4,57
76834914,mouse,1,5,62
15253525,pigeon,3,0,20
15253525,pigeon,3,1,40
15253525,pigeon,3,2,45
15253525,pigeon,3,3,80
15253525,pigeon,3,4,85
15253525,pigeon,3,5,87
15253525,rabbit,2,0,70
15253525,rabbit,2,1,73
15253525,rabbit,2,2,55
15253525,rabbit,2,3,55
15253525,rabbit,2,4,56
15253525,rabbit,2,5,63
15253525,mouse,1,0,100
15253525,mouse,1,1,59
15253525,mouse,1,2,47
15253525,mouse,1,3,60
15253525,mouse,1,4,53
15253525,mouse,1,5,48
16249514,mouse,2,0,100
16249514,mouse,2,1,65
16249514,mouse,2,2,61
16249514,mouse,2,3,10
16249514,mouse,2,4,28
16249514,mouse,2,5,85
16249514,pigeon,3,0,96
16249514,pigeon,3,1,68
16249514,pigeon,3,2,24
16249514,pigeon,3,3,53
16249514,pigeon,3,4,82
16249514,pigeon,3,5,31
16249514,rabbit,1,0,57
16249514,rabbit,1,1,76
16249514,rabbit,1,2,89
16249514,rabbit,1,3,93
16249514,rabbit,1,4,99
16249514,rabbit,1,5,84
52988087,mouse,2,0,64
52988087,mouse,2,1,78
52988087,mouse,2,2,60
52988087,mouse,2,3,56
52988087,mouse,2,4,45
52988087,mouse,2,5,63
52988087,rabbit,1,0,65
52988087,rabbit,1,1,69
52988087,rabbit,1,2,71
52988087,rabbit,1,3,29
52988087,rabbit,1,4,41
52988087,rabbit,1,5,44
52988087,pigeon,3,0,45
52988087,pigeon,3,1,29
52988087,pigeon,3,2,41
52988087,pigeon,3,3,46
52988087,pigeon,3,4,45
52988087,pigeon,3,5,36
96112075,pigeon,1,0,95
96112075,pigeon,1,1,70
96112075,pigeon,1,2,84
96112075,pigeon,1,3,86
96112075,pigeon,1,4,54
96112075,pigeon,1,5,44
96112075,rabbit,3,0,97
96112075,rabbit,3,1,100
96112075,rabbit,3,2,34
96112075,rabbit,3,3,69
96112075,rabbit,3,4,84
96112075,rabbit,3,5,64
96112075,mouse,2,0,84
96112075,mouse,2,1,62
96112075,mouse,2,2,56
96112075,mouse,2,3,51
96112075,mouse,2,4,61
96112075,mouse,2,5,65
71136255,pigeon,3,0,50
71136255,pigeon,3,1,25
71136255,pigeon,3,2,25
71136255,pigeon,3,3,10
71136255,pigeon,3,4,10
71136255,pigeon,3,5,10
71136255,mouse,2,0,50
71136255,mouse,2,1,50
71136255,mouse,2,2,50
71136255,mouse,2,3,50
71136255,mouse,2,4,50
71136255,mouse,2,5,65
71136255,rabbit,1,0,70
71136255,rabbit,1,1,70
71136255,rabbit,1,2,70
71136255,rabbit,1,3,75
71136255,rabbit,1,4,75
71136255,rabbit,1,5,70
28632981,rabbit,1,0,30
28632981,rabbit,1,1,40
28632981,rabbit,1,2,50
28632981,rabbit,1,3,30
28632981,rabbit,1,4,33
28632981,rabbit,1,5,33
28632981,mouse,2,0,50
28632981,mouse,2,1,33
28632981,mouse,2,2,50
28632981,mouse,2,3,33
28632981,mouse,2,4,33
28632981,mouse,2,5,50
28632981,pigeon,3,0,50
28632981,pigeon,3,1,40
28632981,pigeon,3,2,40
